year,soc_name,soc,cip_name,cip,avg_wage,avg_wage_moe,num_ppl,num_ppl_moe
2015,"Taxi drivers & chauffeurs","533041","Agriculture","01",22875.3,11132.2,530,309.058
2015,"Taxi drivers & chauffeurs","533041","Natural Resources & Conservation","03",14654.9,6084.62,297,293.415
2015,"Taxi drivers & chauffeurs","533041","Communications","09",19573.7,3957.21,1671,724.257
2015,"Taxi drivers & chauffeurs","533041","Computer and Information Sciences and Support Services","11",30302.1,8108.55,2261,1082.75
2015,"Taxi drivers & chauffeurs","533041","Education","13",23598.9,7299.76,5268,1271.83
2015,"Taxi drivers & chauffeurs","533041","Engineering","14",29640.2,6227.3,5022,1565.8
2015,"Taxi drivers & chauffeurs","533041","English","23",13861.2,6333.5,1581,848.422
2015,"Taxi drivers & chauffeurs","533041","Liberal Arts & Humanities","24",19299.9,5871.95,921,631.878
2015,"Taxi drivers & chauffeurs","533041","Biology","26",30398.7,12545.1,1907,751.234
2015,"Taxi drivers & chauffeurs","533041","Math & Statistics","27",27573.2,10114.3,805,601.467
2015,"Taxi drivers & chauffeurs","533041","Parks, Recreation, & Leisure","31",16052.5,5077.22,846,700.721
2015,"Taxi drivers & chauffeurs","533041","Philosophy and Religious Studies","38",15547.6,11076.1,554,420.681
2015,"Taxi drivers & chauffeurs","533041","Theology","39",21475.2,4999.45,908,502.552
2015,"Taxi drivers & chauffeurs","533041","Physical Sciences","40",67555.5,82373.5,805,499.266
2015,"Taxi drivers & chauffeurs","533041","Psychology","42",25647.7,16153.8,1880,1030.92
2015,"Taxi drivers & chauffeurs","533041","Protective Services","43",35940.3,8557.63,2458,1239.09
2015,"Taxi drivers & chauffeurs","533041","Public Administration and Social Service","44",21257.0,8957.49,779,592.515
2015,"Taxi drivers & chauffeurs","533041","Social Sciences","45",32705.4,5670.82,6378,1480.34
2015,"Taxi drivers & chauffeurs","533041","Visual & Performing Arts","50",34322.3,18420.4,1529,831.224
2015,"Taxi drivers & chauffeurs","533041","Health","51",59450.1,32562.4,1811,919.813
2015,"Taxi drivers & chauffeurs","533041","Business","52",41914.4,10833.6,13404,2420.44
2015,"Taxi drivers & chauffeurs","533041","History","54",27236.0,9161.6,1669,781.633
2015,"Taxi drivers & chauffeurs","533041","Multidisciplinary or General Science","GS",24050.4,12276.0,548,429.712
2015,"Motor vehicle operators, all other","533099","Education","13",11831.2,5840.22,1161,607.793
2015,"Motor vehicle operators, all other","533099","Social Sciences","45",12591.6,7835.95,643,459.194
2015,"Motor vehicle operators, all other","533099","Business","52",7275.44,2044.55,1624,742.525
2015,"Locomotive engineers & operators","534010","Business","52",96991.5,22237.9,1153,687.257
2015,"Railroad conductors & yardmasters","534031","Education","13",66844.0,13887.6,1125,748.075
2015,"Railroad conductors & yardmasters","534031","Physical Sciences","40",66150.1,16104.1,278,226.993
2015,"Railroad conductors & yardmasters","534031","Social Sciences","45",83558.9,31857.1,558,501.365
2015,"Railroad conductors & yardmasters","534031","Business","52",70928.3,14175.2,3131,1366.95
2015,"Ship & boat captains & operators","535020","Education","13",33717.2,13779.9,312,226.456
2015,"Ship & boat captains & operators","535020","Engineering","14",87260.1,19635.1,946,564.544
2015,"Ship & boat captains & operators","535020","Physical Sciences","40",72564.5,29831.4,387,299.022
2015,"Ship & boat captains & operators","535020","Protective Services","43",58010.4,28156.7,549,455.486
2015,"Ship & boat captains & operators","535020","Social Sciences","45",42699.5,16007.4,1339,690.755
2015,"Ship & boat captains & operators","535020","Transportation","49",159401.0,36680.5,3013,904.938
2015,"Ship & boat captains & operators","535020","Business","52",52394.4,17150.4,2384,1037.22
2015,"Parking lot attendants","536021","Education","13",12497.4,4537.97,1246,683.856
2015,"Parking lot attendants","536021","Social Sciences","45",19525.4,4648.79,1227,673.14
2015,"Parking lot attendants","536021","Visual & Performing Arts","50",19579.7,3406.35,464,315.29
2015,"Parking lot attendants","536021","Business","52",58218.8,51200.4,2624,947.53
2015,"Parking lot attendants","536021","History","54",8420.25,3239.72,904,519.02
2015,"Automotive & watercraft service attendants-","536031","Business","52",41278.0,23195.5,885,590.581
2015,"Transportation inspectors","536051","Engineering","14",75099.1,13897.3,923,506.794
2015,"Transportation inspectors","536051","Protective Services","43",62783.9,16318.5,557,379.185
2015,"Transportation inspectors","536051","Social Sciences","45",107149.0,20273.3,453,363.386
2015,"Transportation inspectors","536051","Transportation","49",182232.0,126587.0,436,281.663
2015,"Transportation inspectors","536051","Business","52",60050.3,17796.0,1910,860.712
2015,"Transportation attendants, except flight attendants","536061","Business","52",53149.8,24747.0,843,524.013
2015,"Crane & tower operators","537021","Business","52",64654.2,12362.2,627,546.135
2015,"Industrial truck & tractor operators","537051","Communications","09",19262.2,5781.68,946,705.851
2015,"Industrial truck & tractor operators","537051","Computer and Information Sciences and Support Services","11",45657.3,14996.9,612,508.991
2015,"Industrial truck & tractor operators","537051","Education","13",37139.1,10007.4,1959,1021.83
2015,"Industrial truck & tractor operators","537051","Engineering","14",36699.4,7458.09,1332,649.398
2015,"Industrial truck & tractor operators","537051","English","23",36969.6,6084.77,519,376.446
2015,"Industrial truck & tractor operators","537051","Theology","39",27059.3,7480.57,421,305.069
2015,"Industrial truck & tractor operators","537051","Psychology","42",22709.0,7946.6,998,763.134
2015,"Industrial truck & tractor operators","537051","Protective Services","43",29539.1,14734.2,554,464.226
2015,"Industrial truck & tractor operators","537051","Social Sciences","45",24874.5,6703.19,979,708.504
2015,"Industrial truck & tractor operators","537051","Visual & Performing Arts","50",37933.0,16646.7,1166,741.481
2015,"Industrial truck & tractor operators","537051","Health","51",41917.5,12188.2,867,765.874
2015,"Industrial truck & tractor operators","537051","Business","52",31616.4,4685.38,4003,1467.61
2015,"Cleaners of vehicles & equipment","537061","Communications","09",26158.3,7520.5,794,575.527
2015,"Cleaners of vehicles & equipment","537061","Computer and Information Sciences and Support Services","11",26569.2,16281.7,687,459.894
2015,"Cleaners of vehicles & equipment","537061","Education","13",19610.3,3919.02,859,685.943
2015,"Cleaners of vehicles & equipment","537061","Engineering","14",11215.7,7618.71,727,545.092
2015,"Cleaners of vehicles & equipment","537061","Psychology","42",13297.6,16041.5,559,492.209
2015,"Cleaners of vehicles & equipment","537061","Protective Services","43",18565.9,4476.1,575,460.733
2015,"Cleaners of vehicles & equipment","537061","Social Sciences","45",46739.0,45162.2,1048,704.968
2015,"Cleaners of vehicles & equipment","537061","Visual & Performing Arts","50",39956.1,31414.4,764,564.03
2015,"Cleaners of vehicles & equipment","537061","Business","52",41804.9,9411.2,2842,1301.37
2015,"Laborers & freight, stock, & material movers, hand","537062","Agriculture","01",37981.5,9823.63,2647,1195.2
2015,"Laborers & freight, stock, & material movers, hand","537062","Natural Resources & Conservation","03",31792.5,8469.44,1559,637.679
2015,"Laborers & freight, stock, & material movers, hand","537062","Communications","09",38953.6,13262.7,6322,1729.84
2015,"Laborers & freight, stock, & material movers, hand","537062","Computer and Information Sciences and Support Services","11",28986.2,8939.61,4968,1536.65
2015,"Laborers & freight, stock, & material movers, hand","537062","Education","13",31572.0,9800.74,9114,1867.42
2015,"Laborers & freight, stock, & material movers, hand","537062","Engineering","14",39494.4,17787.0,6856,1699.58
2015,"Laborers & freight, stock, & material movers, hand","537062","Engineering Technologies","15",62071.2,38418.9,1072,619.307
2015,"Laborers & freight, stock, & material movers, hand","537062","Language & Linguistics","16",18719.4,9682.95,752,432.495
2015,"Laborers & freight, stock, & material movers, hand","537062","English","23",24132.4,6233.41,3595,1407.07
2015,"Laborers & freight, stock, & material movers, hand","537062","Liberal Arts & Humanities","24",30045.5,6316.67,3135,1038.94
2015,"Laborers & freight, stock, & material movers, hand","537062","Biology","26",26792.2,8213.39,4957,2096.55
2015,"Laborers & freight, stock, & material movers, hand","537062","Math & Statistics","27",40885.1,18350.3,1849,1348.23
2015,"Laborers & freight, stock, & material movers, hand","537062","Interdisciplinary Studies","30",21276.2,11387.0,728,500.964
2015,"Laborers & freight, stock, & material movers, hand","537062","Parks, Recreation, & Leisure","31",21855.8,5693.18,1728,767.724
2015,"Laborers & freight, stock, & material movers, hand","537062","Philosophy and Religious Studies","38",25581.7,8872.11,1088,669.786
2015,"Laborers & freight, stock, & material movers, hand","537062","Theology","39",65586.9,36731.6,2482,1077.53
2015,"Laborers & freight, stock, & material movers, hand","537062","Physical Sciences","40",23845.4,15225.6,1492,586.713
2015,"Laborers & freight, stock, & material movers, hand","537062","Psychology","42",22261.6,4642.79,4273,1160.09
2015,"Laborers & freight, stock, & material movers, hand","537062","Protective Services","43",25880.3,4667.33,4520,1303.12
2015,"Laborers & freight, stock, & material movers, hand","537062","Public Administration and Social Service","44",29738.5,7733.27,1300,811.854
2015,"Laborers & freight, stock, & material movers, hand","537062","Social Sciences","45",21981.4,3070.01,11125,2417.78
2015,"Laborers & freight, stock, & material movers, hand","537062","Construction","46",28369.1,6192.32,876,663.087
2015,"Laborers & freight, stock, & material movers, hand","537062","Visual & Performing Arts","50",34718.2,5831.6,7359,1491.42
2015,"Laborers & freight, stock, & material movers, hand","537062","Health","51",23531.0,5512.77,3431,1227.45
2015,"Laborers & freight, stock, & material movers, hand","537062","Business","52",28128.1,2576.88,25778,3476.15
2015,"Laborers & freight, stock, & material movers, hand","537062","History","54",28175.7,6863.03,2932,1098.29
2015,"Laborers & freight, stock, & material movers, hand","537062","Multidisciplinary or General Science","GS",33973.6,11624.6,799,655.114
2015,"Packers & packagers, hand","537064","Communications","09",28358.3,27277.1,524,378.389
2015,"Packers & packagers, hand","537064","Computer and Information Sciences and Support Services","11",23405.1,15537.9,758,412.606
2015,"Packers & packagers, hand","537064","Education","13",26881.7,13449.4,2268,979.383
2015,"Packers & packagers, hand","537064","Engineering","14",24873.2,9139.25,1288,861.915
2015,"Packers & packagers, hand","537064","Psychology","42",18900.3,4072.85,861,571.008
2015,"Packers & packagers, hand","537064","Public Administration and Social Service","44",22088.0,8761.84,1191,956.826
2015,"Packers & packagers, hand","537064","Social Sciences","45",28841.7,12683.2,1406,711.96
2015,"Packers & packagers, hand","537064","Visual & Performing Arts","50",42379.9,16976.0,2032,1095.45
2015,"Packers & packagers, hand","537064","Health","51",12976.0,4739.57,1001,706.804
2015,"Packers & packagers, hand","537064","Business","52",19088.9,4312.53,2981,1148.03
2015,"Packers & packagers, hand","537064","History","54",19182.7,9350.25,547,452.949
2015,"Refuse & recyclable material collectors","537081","Engineering","14",36944.6,17014.1,402,289.434
2015,"Military officer special & tactical operations leaders","551010","Natural Resources & Conservation","03",64898.5,23730.9,338,327.152
2015,"Military officer special & tactical operations leaders","551010","Computer and Information Sciences and Support Services","11",86239.9,13848.1,2190,1236.19
2015,"Military officer special & tactical operations leaders","551010","Engineering","14",75062.6,9866.96,2889,1169.33
2015,"Military officer special & tactical operations leaders","551010","Language & Linguistics","16",62491.7,15859.4,390,297.5
2015,"Military officer special & tactical operations leaders","551010","Liberal Arts & Humanities","24",74784.8,10163.1,901,665.588
2015,"Military officer special & tactical operations leaders","551010","Biology","26",65764.9,17367.2,2119,1168.17
2015,"Military officer special & tactical operations leaders","551010","Math & Statistics","27",115972.0,19496.9,458,371.168
2015,"Military officer special & tactical operations leaders","551010","Interdisciplinary Studies","30",82317.2,30171.4,511,265.045
2015,"Military officer special & tactical operations leaders","551010","Physical Sciences","40",95192.1,29520.9,570,403.68
2015,"Military officer special & tactical operations leaders","551010","Psychology","42",95839.2,26159.7,1501,1288.68
2015,"Military officer special & tactical operations leaders","551010","Protective Services","43",86246.9,11241.9,1232,618.013
2015,"Military officer special & tactical operations leaders","551010","Social Sciences","45",84885.0,8721.25,3199,1370.58
2015,"Military officer special & tactical operations leaders","551010","Health","51",80000.0,18371.1,1119,731.931
2015,"Military officer special & tactical operations leaders","551010","Business","52",85987.7,8468.22,3268,1133.4
2015,"Military officer special & tactical operations leaders","551010","History","54",86917.2,11550.5,1621,707.911
2015,"Firstline enlisted military supervisors","552010","Communications","09",96971.2,12691.8,549,473.805
2015,"Firstline enlisted military supervisors","552010","Computer and Information Sciences and Support Services","11",70410.8,14224.2,1490,736.169
2015,"Firstline enlisted military supervisors","552010","Education","13",60344.4,17099.6,824,469.626
2015,"Firstline enlisted military supervisors","552010","Engineering","14",84326.2,10762.2,4424,1038.93
2015,"Firstline enlisted military supervisors","552010","Engineering Technologies","15",93349.9,15362.6,642,502.619
2015,"Firstline enlisted military supervisors","552010","English","23",70835.6,31799.4,394,341.967
2015,"Firstline enlisted military supervisors","552010","Liberal Arts & Humanities","24",55641.5,17210.0,800,585.721
2015,"Firstline enlisted military supervisors","552010","Biology","26",70533.6,13760.6,1624,1175.87
2015,"Firstline enlisted military supervisors","552010","Physical Sciences","40",73843.2,10329.5,928,624.098
2015,"Firstline enlisted military supervisors","552010","Psychology","42",60492.7,12216.5,1276,698.578
2015,"Firstline enlisted military supervisors","552010","Protective Services","43",68924.8,12901.0,2078,875.617
2015,"Firstline enlisted military supervisors","552010","Social Sciences","45",73161.6,8453.82,4154,1298.39
2015,"Firstline enlisted military supervisors","552010","Transportation","49",87803.0,14170.2,1475,631.804
2015,"Firstline enlisted military supervisors","552010","Health","51",82671.9,13082.0,888,478.554
2015,"Firstline enlisted military supervisors","552010","Business","52",79340.8,10780.5,6112,1578.52
2015,"Firstline enlisted military supervisors","552010","History","54",86105.8,10009.1,2058,803.092
2015,"Firstline enlisted military supervisors","552010","Multidisciplinary or General Science","GS",123964.0,48291.7,535,470.077
2015,"Military enlisted tactical operations & air/weapons specialists & crew members","553010","Computer and Information Sciences and Support Services","11",59070.0,15836.4,306,273.333
2015,"Military enlisted tactical operations & air/weapons specialists & crew members","553010","Education","13",86060.5,15962.1,499,378.541
2015,"Military enlisted tactical operations & air/weapons specialists & crew members","553010","Engineering","14",46185.2,15717.6,2961,1196.1
2015,"Military enlisted tactical operations & air/weapons specialists & crew members","553010","Biology","26",42717.9,37255.8,575,447.808
2015,"Military enlisted tactical operations & air/weapons specialists & crew members","553010","Math & Statistics","27",65736.8,10750.5,208,183.083
2015,"Military enlisted tactical operations & air/weapons specialists & crew members","553010","Parks, Recreation, & Leisure","31",22469.7,15795.0,614,564.243
2015,"Military enlisted tactical operations & air/weapons specialists & crew members","553010","Psychology","42",38678.3,15408.0,1240,916.208
2015,"Military enlisted tactical operations & air/weapons specialists & crew members","553010","Protective Services","43",42003.1,8974.48,2579,1162.07
2015,"Military enlisted tactical operations & air/weapons specialists & crew members","553010","Social Sciences","45",42666.0,13578.7,2374,1146.39
2015,"Military enlisted tactical operations & air/weapons specialists & crew members","553010","Transportation","49",55491.1,23860.7,351,305.986
2015,"Military enlisted tactical operations & air/weapons specialists & crew members","553010","Health","51",36968.9,7882.51,306,258.038
2015,"Military enlisted tactical operations & air/weapons specialists & crew members","553010","Business","52",55076.8,9801.22,4396,1503.37
2015,"Military enlisted tactical operations & air/weapons specialists & crew members","553010","History","54",78825.3,15534.3,558,476.644
2015,"Military, rank not specified","559830","Natural Resources & Conservation","03",49430.9,8795.03,979,778.445
2015,"Military, rank not specified","559830","Cultural & Gender Studies","05",60682.3,27682.1,632,407.69
2015,"Military, rank not specified","559830","Communications","09",58042.1,20435.9,1699,854.444
2015,"Military, rank not specified","559830","Computer and Information Sciences and Support Services","11",58963.4,8347.81,2834,1218.5
2015,"Military, rank not specified","559830","Education","13",71519.5,11455.5,1526,734.112
2015,"Military, rank not specified","559830","Engineering","14",76546.0,10765.0,6225,1514.94
2015,"Military, rank not specified","559830","Engineering Technologies","15",82670.9,39512.7,496,409.18
2015,"Military, rank not specified","559830","Language & Linguistics","16",48956.4,24626.6,569,364.822
2015,"Military, rank not specified","559830","English","23",94472.9,20825.5,832,538.884
2015,"Military, rank not specified","559830","Liberal Arts & Humanities","24",64306.4,13267.7,1621,701.382
2015,"Military, rank not specified","559830","Biology","26",60616.7,7418.55,3727,1534.09
2015,"Military, rank not specified","559830","Math & Statistics","27",75316.3,13732.6,990,473.482
2015,"Military, rank not specified","559830","Parks, Recreation, & Leisure","31",46707.3,10847.2,631,457.107
2015,"Military, rank not specified","559830","Physical Sciences","40",87590.4,16038.3,1884,822.441
2015,"Military, rank not specified","559830","Psychology","42",54545.7,10582.8,3214,1131.12
2015,"Military, rank not specified","559830","Protective Services","43",75932.9,7749.24,3512,1240.71
2015,"Military, rank not specified","559830","Social Sciences","45",70784.1,9632.33,6340,1409.48
2015,"Military, rank not specified","559830","Transportation","49",86128.7,20182.2,900,493.489
2015,"Military, rank not specified","559830","Visual & Performing Arts","50",50663.5,14385.4,1161,654.578
2015,"Military, rank not specified","559830","Health","51",68792.0,8779.72,3725,1495.16
2015,"Military, rank not specified","559830","Business","52",68828.0,6117.91,12336,2534.76
2015,"Military, rank not specified","559830","History","54",87364.1,9249.82,2829,940.385
2015,"Military, rank not specified","559830","Multidisciplinary or General Science","GS",66722.9,37647.1,476,404.531
2015,"Chief executives & legislators","1110XX","Agriculture","01",141231.0,21241.4,9484,2062.57
2015,"Chief executives & legislators","1110XX","Natural Resources & Conservation","03",151114.0,25784.0,4071,1139.76
2015,"Chief executives & legislators","1110XX","Architecture and Related Services","04",176211.0,41361.1,6017,1517.05
2015,"Chief executives & legislators","1110XX","Cultural & Gender Studies","05",138313.0,50743.9,3439,1188.54
2015,"Chief executives & legislators","1110XX","Communications","09",154369.0,11156.1,32934,3355.53
2015,"Chief executives & legislators","1110XX","Communication Technologies","10",57907.3,29870.3,351,283.277
2015,"Chief executives & legislators","1110XX","Computer and Information Sciences and Support Services","11",190687.0,19954.7,22246,3074.14
2015,"Chief executives & legislators","1110XX","Personal & Culinary Services","12",159613.0,90317.2,441,377.094
2015,"Chief executives & legislators","1110XX","Education","13",131596.0,10108.1,32540,3534.29
2015,"Chief executives & legislators","1110XX","Engineering","14",208473.0,9967.61,93709,6754.35
2015,"Chief executives & legislators","1110XX","Engineering Technologies","15",221367.0,30813.8,7744,1576.46
2015,"Chief executives & legislators","1110XX","Language & Linguistics","16",146753.0,26250.6,5228,1367.33
2015,"Chief executives & legislators","1110XX","Human Sciences","19",86037.7,25285.3,1506,607.733
2015,"Chief executives & legislators","1110XX","Legal","22",132348.0,78673.1,983,590.3
2015,"Chief executives & legislators","1110XX","English","23",158912.0,15531.1,18778,2583.45
2015,"Chief executives & legislators","1110XX","Liberal Arts & Humanities","24",188277.0,43216.9,7636,1694.98
2015,"Chief executives & legislators","1110XX","Biology","26",172938.0,17058.7,22009,3145.2
2015,"Chief executives & legislators","1110XX","Math & Statistics","27",192630.0,26768.1,10661,1966.34
2015,"Chief executives & legislators","1110XX","Interdisciplinary Studies","30",137734.0,44347.1,2379,932.528
2015,"Chief executives & legislators","1110XX","Parks, Recreation, & Leisure","31",123672.0,25774.1,3542,1046.72
2015,"Chief executives & legislators","1110XX","Philosophy and Religious Studies","38",184907.0,31384.8,5756,1292.19
2015,"Chief executives & legislators","1110XX","Theology","39",92984.6,17231.3,2995,926.475
2015,"Chief executives & legislators","1110XX","Physical Sciences","40",205584.0,24860.3,18246,2679.02
2015,"Chief executives & legislators","1110XX","Psychology","42",164306.0,16276.8,25849,2309.27
2015,"Chief executives & legislators","1110XX","Protective Services","43",132536.0,26919.3,6387,1507.53
2015,"Chief executives & legislators","1110XX","Public Administration and Social Service","44",147888.0,23072.9,7588,1648.66
2015,"Chief executives & legislators","1110XX","Social Sciences","45",186938.0,10425.8,78602,5326.87
2015,"Chief executives & legislators","1110XX","Construction","46",207866.0,34714.4,4115,1124.71
2015,"Chief executives & legislators","1110XX","Transportation","49",146644.0,61040.0,1257,606.534
2015,"Chief executives & legislators","1110XX","Visual & Performing Arts","50",129932.0,16316.1,22169,2964.2
2015,"Chief executives & legislators","1110XX","Health","51",158753.0,22278.8,16559,2770.57
2015,"Chief executives & legislators","1110XX","Business","52",196695.0,5213.13,301268,11126.5
2015,"Chief executives & legislators","1110XX","History","54",166556.0,18723.7,22967,2709.97
2015,"Chief executives & legislators","1110XX","Multidisciplinary or General Science","GS",136826.0,30980.3,6044,1441.45
2015,"Advertising & promotions managers","112011","Communications","09",87988.0,13711.1,11721,2305.16
2015,"Advertising & promotions managers","112011","Computer and Information Sciences and Support Services","11",49385.3,26030.8,1141,837.179
2015,"Advertising & promotions managers","112011","Education","13",46360.1,5901.55,965,779.117
2015,"Advertising & promotions managers","112011","Language & Linguistics","16",48516.6,27256.0,347,292.188
2015,"Advertising & promotions managers","112011","English","23",99952.8,20889.0,2075,769.824
2015,"Advertising & promotions managers","112011","Biology","26",108217.0,64858.4,471,342.462
2015,"Advertising & promotions managers","112011","Parks, Recreation, & Leisure","31",63204.0,18451.1,322,298.874
2015,"Advertising & promotions managers","112011","Psychology","42",47578.8,28306.9,832,581.552
2015,"Advertising & promotions managers","112011","Social Sciences","45",90634.1,35506.6,1379,547.484
2015,"Advertising & promotions managers","112011","Visual & Performing Arts","50",98772.6,40431.8,2482,814.506
2015,"Advertising & promotions managers","112011","Business","52",79960.1,10951.3,10145,2527.25
2015,"Marketing & sales managers","112020","Agriculture","01",97190.2,16161.5,7783,1892.32
2015,"Marketing & sales managers","112020","Natural Resources & Conservation","03",83950.4,18362.9,3870,1025.21
2015,"Marketing & sales managers","112020","Architecture and Related Services","04",127097.0,47870.4,2006,690.06
2015,"Marketing & sales managers","112020","Cultural & Gender Studies","05",131410.0,45559.0,1452,578.135
2015,"Marketing & sales managers","112020","Communications","09",89037.2,6372.72,85943,5291.44
2015,"Marketing & sales managers","112020","Communication Technologies","10",157019.0,69474.4,686,388.179
2015,"Marketing & sales managers","112020","Computer and Information Sciences and Support Services","11",122370.0,22390.9,11646,1990.33
2015,"Marketing & sales managers","112020","Education","13",91427.7,9860.85,16885,2323.49
2015,"Marketing & sales managers","112020","Engineering","14",168135.0,9884.66,39856,3424.73
2015,"Marketing & sales managers","112020","Engineering Technologies","15",136270.0,36595.1,3275,1019.2
2015,"Marketing & sales managers","112020","Language & Linguistics","16",120770.0,25166.7,6039,1358.45
2015,"Marketing & sales managers","112020","Human Sciences","19",62547.9,9675.91,3015,1046.34
2015,"Marketing & sales managers","112020","Legal","22",141336.0,75706.4,426,329.119
2015,"Marketing & sales managers","112020","English","23",89391.0,11391.5,25313,3303.43
2015,"Marketing & sales managers","112020","Liberal Arts & Humanities","24",96885.1,17063.9,8310,2124.1
2015,"Marketing & sales managers","112020","Biology","26",148559.0,22725.9,12721,1863.43
2015,"Marketing & sales managers","112020","Math & Statistics","27",126858.0,35155.2,4879,1500.49
2015,"Marketing & sales managers","112020","Interdisciplinary Studies","30",98876.8,17805.4,4283,1216.25
2015,"Marketing & sales managers","112020","Parks, Recreation, & Leisure","31",68635.8,15547.4,5487,1492.79
2015,"Marketing & sales managers","112020","Philosophy and Religious Studies","38",89245.5,12810.8,3812,1461.8
2015,"Marketing & sales managers","112020","Theology","39",181846.0,103623.0,1022,560.097
2015,"Marketing & sales managers","112020","Physical Sciences","40",138547.0,18353.4,9505,1845.52
2015,"Marketing & sales managers","112020","Psychology","42",94176.3,10334.4,18923,2591.32
2015,"Marketing & sales managers","112020","Protective Services","43",80840.2,10740.6,5666,1483.09
2015,"Marketing & sales managers","112020","Public Administration and Social Service","44",73935.8,19091.0,4056,1145.36
2015,"Marketing & sales managers","112020","Social Sciences","45",135386.0,9993.62,49383,4668.6
2015,"Marketing & sales managers","112020","Construction","46",85506.9,13344.2,396,313.699
2015,"Marketing & sales managers","112020","Transportation","49",120844.0,32715.9,1182,652.959
2015,"Marketing & sales managers","112020","Visual & Performing Arts","50",85886.0,18618.3,28845,3663.49
2015,"Marketing & sales managers","112020","Health","51",99966.2,13694.0,11117,2122.98
2015,"Marketing & sales managers","112020","Business","52",108438.0,4397.65,245164,8997.73
2015,"Marketing & sales managers","112020","History","54",124752.0,22125.7,11451,2010.75
2015,"Marketing & sales managers","112020","Multidisciplinary or General Science","GS",151612.0,54818.6,3325,1131.48
2015,"Public relations & fundraising managers","112031","Natural Resources & Conservation","03",61345.2,11687.0,493,365.538
2015,"Public relations & fundraising managers","112031","Communications","09",85038.8,8328.36,16816,2334.43
2015,"Public relations & fundraising managers","112031","Computer and Information Sciences and Support Services","11",77905.3,38350.2,1665,845.298
2015,"Public relations & fundraising managers","112031","Education","13",71665.0,17730.9,1995,692.878
2015,"Public relations & fundraising managers","112031","Engineering","14",130431.0,32878.9,519,304.498
2015,"Public relations & fundraising managers","112031","English","23",83377.0,14996.6,4659,1270.68
2015,"Public relations & fundraising managers","112031","Biology","26",91042.7,47088.0,900,588.87
2015,"Public relations & fundraising managers","112031","Math & Statistics","27",93229.4,24834.6,716,590.72
2015,"Public relations & fundraising managers","112031","Parks, Recreation, & Leisure","31",53683.9,11259.9,904,482.251
2015,"Public relations & fundraising managers","112031","Physical Sciences","40",79263.3,34251.4,637,448.641
2015,"Public relations & fundraising managers","112031","Psychology","42",89948.0,11147.7,1661,586.641
2015,"Public relations & fundraising managers","112031","Protective Services","43",47121.3,19656.5,254,194.817
2015,"Public relations & fundraising managers","112031","Public Administration and Social Service","44",71962.5,48555.7,600,344.978
2015,"Public relations & fundraising managers","112031","Social Sciences","45",108089.0,21685.5,4334,1028.79
2015,"Public relations & fundraising managers","112031","Visual & Performing Arts","50",76073.3,15099.4,2194,900.047
2015,"Public relations & fundraising managers","112031","Health","51",92800.1,32250.6,656,411.194
2015,"Public relations & fundraising managers","112031","Business","52",74781.5,9977.35,7146,1320.83
2015,"Public relations & fundraising managers","112031","History","54",103993.0,40002.7,1574,699.09
2015,"Administrative services managers","113011","Agriculture","01",56120.1,10873.4,1026,546.291
2015,"Administrative services managers","113011","Natural Resources & Conservation","03",82127.1,18820.3,554,460.921
2015,"Administrative services managers","113011","Architecture and Related Services","04",120500.0,62125.5,1698,840.716
2015,"Administrative services managers","113011","Communications","09",59519.1,11484.2,2139,969.777
2015,"Administrative services managers","113011","Computer and Information Sciences and Support Services","11",69543.1,19036.7,616,468.66
2015,"Administrative services managers","113011","Education","13",68820.9,13834.0,2472,715.764
2015,"Administrative services managers","113011","Engineering","14",126080.0,21798.8,5488,1293.88
2015,"Administrative services managers","113011","Engineering Technologies","15",78468.9,27544.4,868,479.143
2015,"Administrative services managers","113011","Language & Linguistics","16",73128.6,26146.4,303,231.18
2015,"Administrative services managers","113011","Human Sciences","19",56294.9,18921.2,706,583.594
2015,"Administrative services managers","113011","English","23",68168.0,26147.1,1048,553.63
2015,"Administrative services managers","113011","Liberal Arts & Humanities","24",78940.9,23875.1,1650,794.351
2015,"Administrative services managers","113011","Biology","26",66090.5,17589.4,1507,648.706
2015,"Administrative services managers","113011","Math & Statistics","27",244619.0,122446.0,368,221.144
2015,"Administrative services managers","113011","Parks, Recreation, & Leisure","31",136177.0,143758.0,565,446.514
2015,"Administrative services managers","113011","Philosophy and Religious Studies","38",129728.0,103336.0,557,336.177
2015,"Administrative services managers","113011","Physical Sciences","40",81632.7,21807.1,1095,521.124
2015,"Administrative services managers","113011","Psychology","42",58051.9,12112.0,2343,884.074
2015,"Administrative services managers","113011","Protective Services","43",71162.3,12956.3,1123,557.401
2015,"Administrative services managers","113011","Public Administration and Social Service","44",82930.0,21912.2,790,574.145
2015,"Administrative services managers","113011","Social Sciences","45",75348.2,14500.4,5416,1560.56
2015,"Administrative services managers","113011","Visual & Performing Arts","50",55250.5,9610.85,3812,1364.98
2015,"Administrative services managers","113011","Health","51",61568.0,9122.58,2275,886.268
2015,"Administrative services managers","113011","Business","52",87728.7,9604.0,18338,2825.55
2015,"Administrative services managers","113011","History","54",65145.5,15668.2,1052,499.255
2015,"Computer & information systems managers","113021","Agriculture","01",109675.0,18460.1,1359,557.416
2015,"Computer & information systems managers","113021","Natural Resources & Conservation","03",81453.2,12876.9,2549,929.27
2015,"Computer & information systems managers","113021","Architecture and Related Services","04",85014.9,36700.8,788,501.61
